"","296-100-0.22","296-20-0.22","296-40-0.22","296-60-0.22","297-100-0.22","297-20-0.22","297-40-0.22","297-60-0.22","298-100-0.22","298-200-0.22","298-40-0.22","298-60-0.22","300-100-0.22","300-20-0.22","300-200-0.22","300-40-0.22","300-60-0.22","302-100-0.22","302-200-0.22","302-40-0.22","302-60-0.22","304-100-0.22","304-200-0.22","304-40-0.22","304-70-0.22","306-100-0.22","306-20-0.22","306-200-0.22","306-40-0.22","306-60-0.22","307-100-0.22","307-20-0.22","307-200-0.22","307-40-0.22","307-60-0.22","310-100-0.22","310-20-0.22","310-200-0.22","310-40-0.22","310-60-0.22","311-100-0.22","311-20-0.22","311-200-0.22","311-40-0.22","311-60-0.22","312-20-0.22","312-200-0.22","312-60-0.22","313-20-0.22","313-200-0.22","313-60-0.22","313-90-0.22","314-20-0.22","314-200-0.22","314-60-0.22","314-95-0.22","315-100-0.22","315-20-0.22","315-200-0.22","315-40-0.22","315-65-0.22","317-100-0.22","317-20-0.22","317-200-0.22","317-40-0.22","317-60-0.22","318-100-0.22","318-20-0.22","318-200-0.22","318-40-0.22","318-50-0.22","319-100-0.22","319-200-0.22","319-40-0.22","319-60-0.22","320-20-0.22","320-60-0.22","321-200-0.22","321-40-0.22","322-100-0.22","322-200-0.22","322-40-0.22","322-60-0.22","323-70-0.22","324-200-0.22","324-40-0.22","329-20-0.22","329-200-0.22","329-60-0.22","298-20-0.22","323-20-0.22","323-200-0.22","326-100-0.22","326-20-0.22","326-200-0.22","326-40-0.22","326-55-0.22","302-20-0.22","321-100-0.22","321-20-0.22","321-60-0.22","322-20-0.22","323-100-0.22","324-60-0.22","329-100-0.22","329-40-0.22"
"306-200-0.22",-0.673247479922567,-0.796256869237806,-0.414069476508106,-0.63068206663135,-0.498493165896505,0.988349164759367,4.76083001302433,-0.998905915133952,-0.500222301186625,-0.927361212959909,-0.573118246407227,0.269003165918176,-1.30729448082342,1.05920624212972,-2.28611061424509,0.685490567377048,0.222960013532207,-2.37029934796678,-3.32246223505109,4.55164242293242,-1.55070380719435,-3.25481419443807,-2.44353393123789,4.2527315558449,-1.29483943278105,-2.31236102424988,6.20478800684136,0,5.84689291954716,0.251065112795561,-2.75394446736884,6.83482778445112,-3.13675670511037,6.32109217881285,0.170660015968171,-2.33111061696184,6.25365079206647,-2.76401112053131,5.3440221642417,-0.113776351451688,2.66409585555731,4.79338733685485,-3.1173011123053,5.0669270487784,4.77406572926932,7.30544315103807,-2.45778377577201,5.34528003194032,4.17453225865957,-2.01135205120239,4.68744267653561,-0.95342644403401,5.70547398274309,-3.0226643579336,3.92098752181889,-1.57685982709857,-0.883847030748407,0.501775020662247,-2.49983661504844,-0.711676792320141,-1.00937051600235,-2.81444057864942,0.476361836416715,-3.07514891891224,-1.2282201802513,-1.81425486088905,-3.00445095189647,0.419853048663223,-0.610749351106502,-0.0931147979129362,-1.82979385168246,-2.58124745728218,-3.36027102245982,-2.21486880641556,-2.08979699565846,-1.85945753763512,-1.61095347615001,-1.79339787002985,0.653758364727582,-1.64955711471269,-2.84732856373024,0.368961304090919,-0.429652672426814,-0.911852670573096,-2.1833428519984,3.57626207507631,0.639589613878933,-2.33093677484746,-0.159620516242214,3.30279357062179,4.87976719245695,-1.27173612134264,-0.155201618134262,3.56582327308891,0.392106616178452,-0.280946072760177,-0.0545501202722789,1.05264106231535,-1.56022281417917,-0.0695412092761163,-1.7434352950266,0.0861819897916349,-1.73374467805874,0.29431895010284,-1.37291826298716,0.146179107173356
"306-40-0.22",0.370888571050214,0.481253269724991,-0.119795776925711,0.580719405369547,1.07118548090947,-0.940746371606714,-2.06450936102593,0.864839321277643,0.59601380908724,1.14770405734626,-1.22980397072704,-2.39950291151296,1.12404684996658,-4.42734134604963,11.8316915023773,-3.8304615284332,-2.49586500061232,1.42226024885745,7.90767045812603,-3.10151750868718,-3.19990718279432,5.17894348549381,9.84929764244986,-2.8161687121655,-2.78602981344049,0.662314923014131,-2.32686635583244,5.84689291954716,0,-2.94503445412743,0.725509981747513,-3.32761578625602,2.9334417464544,-3.02717475541711,-3.4510945238623,2.8004566759597,-3.20478390707846,9.35895768888285,-2.57802745502587,-3.57415204373429,-3.93183942821881,-4.05921540489019,7.51165364844955,-3.81054322278372,-3.70966446274856,0.171629842526659,10.2881672730215,-3.86941779389761,-3.00576314168362,7.64234931512436,-2.98759389522414,-2.72193525810474,1.19665568974008,5.80725067798408,-3.02105737997817,-2.76691399669535,2.93585076526229,-3.21887013032665,4.97350658539972,-3.7167663431793,1.94338820448675,8.12680749029601,-1.85385196951871,10.2456503317223,1.8293579250213,-0.0856283823409489,4.69177488039822,-3.49881361684523,2.9314933568134,-3.62614387489609,-1.41636937450842,9.50195074188449,9.13864576178776,2.87708784100968,8.78299606042892,2.51407469064849,-2.96449408387061,6.4250222823997,-4.30220690566235,5.53391844015672,2.66548424456308,-3.24822528266341,5.17978559408953,-2.69077645937122,9.06844144953547,-2.3505883230202,-2.38900077681875,10.0595198561182,-0.745084495794045,-2.332845149396,-2.91785849297276,0.886258974062018,0.164929079416496,-1.98509487700148,1.9439950068221,-2.35215465107026,-1.49286724536029,-3.6945704853567,6.12275494885364,-3.89780025990575,7.06930733022642,-4.17720822380011,4.46241065223498,-2.23853836945905,0.213810073058584,-2.03649665760455
"306-60-0.22",-1.17123419295888,-1.1471502120306,-1.2338209023075,-0.801001357124788,-0.442924444395658,-1.40499393114316,-2.12217665064574,-0.955639743322606,-0.59204713806823,-0.784883328792966,-1.54891511724276,-2.56895701043274,-2.22250740482225,-3.92302826131202,8.25912026274244,-3.31347141803282,-3.31643467853901,-2.56137181696138,1.14378808517343,-4.22678103110594,-3.5172335222468,-1.55355380649223,-0.156018897941615,-4.62436226649316,-3.02525894045191,-4.02182837778797,-3.17969314763818,0.251065112795561,-2.94503445412743,0,-3.17801137912998,-3.60461377967617,-0.0296149184307152,-4.03939247044985,-2.39311697973095,-1.08864040061235,-3.26299698115093,-0.0292943844276001,-2.55467441497337,-3.7745792302829,-3.21297782313834,-4.58429650767244,-0.478623876292075,-4.36949150005741,-3.93428973259351,-1.78802732563104,-0.887962689338109,-3.48058679978292,-4.32463727610834,-1.58218847977119,-3.08435044024168,-2.4482645095124,-0.917602893519847,-0.250928855601187,-2.97996362396371,-4.01340741463043,-1.17590167907146,-4.13646755442068,-0.402024744504206,-3.45039183991184,-3.11178982478675,5.29766789615503,-3.88055106834559,6.15865373438262,-4.54079423584236,-2.09742713442057,-1.13752005183079,-3.69029832288206,-0.0708792446546641,-3.86668689614067,-2.1359494514899,6.31235440127219,-0.0514034899928934,-2.22631489924875,-2.35012491531394,-2.84887471686572,-4.80081541401406,-1.3831232772901,-4.30582395721848,-0.386134883699437,-0.936093743157398,-4.13694516954035,-2.97362423463335,-4.37395702778052,7.08475993547362,-2.13798438761405,-2.63008847944139,6.59485093636954,-1.43961773471507,-2.45598281951596,-3.41212877629448,0.928903737764209,-0.136358747467357,-1.98903718469587,0.24401030001052,-2.58282079407553,-1.44750828665299,-3.95948057070763,0.596252018074002,-3.98529174406506,-1.7132279015175,-4.10997768260283,-1.39172849319514,-2.06552815756021,-1.02504145969054,-2.05294726013109
"307-100-0.22",-2.04175813854912,-1.95469188202977,-1.93156308640646,-1.66167722196189,-1.39456698673556,-1.82935558706962,-0.70532490391439,-2.26987435771413,-1.61572031257727,-2.22686242599614,-2.36118479007086,-2.46361032184,-3.56266927599172,-2.89788611654999,4.23297751976634,-2.81179952498484,-2.89711757100444,-3.92865198973349,-0.946536116774769,0.0495862823328065,-2.94389300853904,-2.48105755006149,-2.88366533280747,-0.382092599472272,-3.1897163399617,-1.68263979647832,0.757562930923229,-2.75394446736884,0.725509981747513,-3.17801137912998,0,0.605532651662985,-1.55415374342816,0.151557022222261,-2.80002916594293,0.381184346361306,0.506027581239733,-1.82520138910306,0.776384740988809,-3.75619531410501,0.241534241859697,-0.383587425569779,-2.36073414865622,-0.143374817947557,-0.11634781641123,2.33401933029555,-2.87634439952153,0.785311380740388,-0.181196698125366,-3.1747464804361,0.59791468888333,-2.04773889226084,2.2555568074836,-0.84017443229724,1.31330666578481,-3.0723899805341,-0.499368656779804,-2.45415128926316,-0.595358768034913,-2.24293064956494,-1.5835642851301,1.20257719984988,-3.06654794676142,1.83295306091895,-3.71941213873604,-2.58957034887349,-2.58787031858787,-2.86443401060557,-1.30751961939042,-2.8118328017208,-3.25586343428477,2.17422444313853,-0.67110965129935,-2.71405303351281,-3.01656503823789,-3.77340926818377,-3.7345274350965,-2.84591860078391,-2.75184353058097,-2.56143830061528,-3.40450090483797,-2.76793533681193,-3.49895933785605,-4.34123303348862,1.60511638202304,-0.627809106589574,-2.97222160400588,0.40866879858303,-2.22019891615958,-1.26027427557994,-0.869259660104734,-2.17460758237831,-1.59533543379664,-0.14366209422408,-0.502576055897581,-3.00529445530608,-2.38852157054689,-2.73325402783105,-1.30467083456662,-2.88532377766824,-2.70584713722497,-2.6068156023515,-3.23755743530029,-3.71044383053829,-2.41826704702214,-2.28195647872188
"307-20-0.22",0.394130729092377,0.495643820939054,-0.138459504471772,0.691863937228531,1.16086507208032,-1.23240856158433,-2.51338406370499,1.0145395054036,0.495564396162483,1.43873514247767,-1.44860040606393,-2.71563147073736,1.18175129731634,-4.76036255032734,12.2636577223908,-4.08230422476075,-2.87210004686571,1.52178709493523,8.30177910135932,-3.34683247775398,-3.49845666202892,5.23787847404539,10.8275661720159,-3.11375959149526,-2.95444653874797,0.433369528451194,-2.52736709483863,6.83482778445112,-3.32761578625602,-3.60461377967617,0.605532651662985,0,3.49872746669156,-1.58656330177375,-3.33719802694786,3.08059786100201,-2.78733888499355,9.74740184570709,-3.16169082646056,-3.5397232890365,-3.77235368237131,-3.43719372241463,8.01591412772045,-3.74142744865162,-3.61415413554849,-3.17030776743129,11.9267402958742,-3.75262664128321,-3.29450786043515,7.75746567168172,-3.84227510221806,-3.56091170646745,-3.17711058359165,6.71472523466105,-2.83580571680088,-2.63764553286026,3.6028955038806,-3.91547807662275,5.89664203304343,-3.57308993302156,2.01139900184995,8.1508904658708,-1.73310269953314,10.6395262498344,1.65781905041515,0.0800606897129317,5.46706748242555,-3.26996727175061,2.50892723722267,-3.61347002592343,-1.52155205048139,9.57244597818751,10.0264979489608,3.3177723997083,9.43623165891796,2.43190407156905,-3.08802047818677,6.80565700945607,-4.44537944459251,6.4504853867304,2.99789674914159,-3.66803337294609,4.96901491891621,-2.82626680817887,9.05500217697004,-2.59284524802768,-2.61647819172725,10.087220256317,-0.913927162670771,-2.74783539180949,-3.40804021267095,1.72220739075592,0.37394885464504,-2.25696053194229,2.04670451656471,-2.51023278426156,-1.52709354022643,-4.16996540729397,6.56030537950889,-4.42627762167328,6.5837612650015,-4.49354074375692,3.8979969666353,-2.52221442071858,0.262833526750436,-2.30427873207659
"307-200-0.22",-0.453334009149102,-0.655697297233762,-0.0935415255437428,-0.337311690673472,-0.146826783775623,0.449810990315248,4.37669552944484,-0.734911025211028,-0.566245254910734,-0.94443725003932,-0.200568060033893,0.133650050398018,-0.0699580282779505,0.873425476924478,-0.921373122343981,0.761180302833674,0.144572989698288,-0.715030496636576,-2.27281623715024,3.13665074115341,-0.739685841263908,0.146234503352048,-1.9941324273066,3.25712138882103,-0.767042912647333,-1.247206507949,3.0462817965015,-3.13675670511037,2.9334417464544,-0.0296149184307152,-1.55415374342816,3.49872746669156,0,3.45486284140564,-0.181852180347961,-1.06272058398371,2.96087336259255,-2.17933161738269,2.9832761776706,-0.149273676822295,2.33520172386029,2.99107070607062,-2.7172236930737,2.92558128520447,3.00068790334048,4.14253107445266,-1.99892590934298,3.0131797850058,3.39950360248173,-1.5586285214797,2.44586142423004,-0.273263362402652,4.65000826985284,-2.00970246604631,2.82283175318045,-0.807049370253645,0.622253244639673,-0.340430738872695,-2.19950320834098,-0.330940393976818,0.0328632418537803,-2.21235324457013,0.116032446949288,-2.35053108104642,-0.968956857448083,-0.446730143798905,-0.671969709131586,-0.502036139676207,-0.333172751468951,-0.397613676631665,-0.177058783084409,-1.73364423348324,-2.42501922430915,-1.53884046816964,-1.4844070652749,-1.6616065247354,-1.211781638148,-1.51481761435531,0.495597360497449,-1.40108188084841,-1.95514708845748,-0.0813364428280977,-0.0609700685173902,-0.938180816908738,-1.57217145948548,3.92182763002209,-0.0347022101636813,-1.87392485388787,-0.431094404577183,4.34805372973976,5.12636351282731,-1.00875360114458,0.361158956595334,3.7851572934577,0.878699288087947,-0.304566039506859,-0.646425787982202,0.327138360773434,-1.37351820841208,-0.248443068265471,-1.37890499998508,0.0421659934042141,-1.27539998736576,0.0473045344911696,-0.984608219787742,-0.122993574808842
"307-40-0.22",-0.0250169278948012,0.0710923621879658,-0.568796905966175,0.338359191018399,0.705491302312384,-1.59061587776951,-2.69378798186168,0.593891358638961,-0.104923035759921,0.89902277363701,-1.7719998417324,-2.52038721364435,0.649367824891928,-3.52693730614585,12.2522062530258,-4.25576277220461,-3.21964072622998,1.18970651767488,7.761187856876,-3.4108540141289,-3.69940921765329,4.76503146815728,10.2799056063734,-3.18837829461078,-3.19853453690077,0.12886345440464,-2.81425499594859,6.32109217881285,-3.02717475541711,-4.03939247044985,0.151557022222261,-1.58656330177375,3.45486284140564,0,-4.07750993345288,2.63601617319229,-3.17264175597177,9.16637320439097,-3.77835117673052,-4.14744223634758,-4.20236021014084,-3.45347239015704,7.50522706155876,-3.43063427043224,-3.48167288697659,-2.88434689948608,10.6075559566922,-3.72438491345693,-2.76536304221554,7.1070030517305,-3.84348622552707,-4.14497498254993,-2.87054211975906,5.97854105137802,-3.22480230959323,-3.01506789247048,3.41429421182811,-4.48337200163822,5.77085047231816,-3.9173877071266,1.37419958717192,8.24483803929762,-1.83183841211548,10.6840651889144,1.29747883949939,-0.0500933238499195,5.41631976271431,-2.81037899902428,2.35258434179076,-3.7311282747503,-1.66864295900225,9.64549888117323,9.49635360673665,3.13495959275864,8.82318490141414,1.81072299873511,-3.19269060426668,6.18795075056661,-3.11260871968418,6.38895530014086,2.93698784920311,-2.62793501969967,3.27356039306647,-3.01324589280005,9.20975114525302,-2.7170321485412,-2.81760005758636,9.80358620027067,-1.2182136920117,-2.87351012054978,-3.67014180926511,1.62643575872304,0.469305303438542,-2.49215803021863,1.91359243717558,-2.72250944679242,-1.62834401856133,-4.03140098582474,6.32026069317982,-2.75194175027118,5.58640400436899,-2.62836414900029,3.30718319816469,-2.67708225182231,-0.105887556108898,-2.48407655151318
"307-60-0.22",-1.43961789776011,-1.4500713699521,-1.45444197323534,-1.10670215470812,-0.853879638758103,-1.72017274249673,-2.49555193378713,-1.08196288460491,-1.07008385147129,-0.965298153979779,-1.7158167033911,-2.46324674678388,-2.47169182505203,-2.87437188708278,8.33605217714268,-3.32073976221581,-3.4590470442766,-2.34604230243073,0.940413501315605,-2.90033799911263,-3.3737432528554,-1.55085625609934,-0.209133723406374,-3.26706660908154,-3.12006996407919,-3.11612113875597,-3.75443974035367,0.170660015968171,-3.4510945238623,-2.39311697973095,-2.80002916594293,-3.33719802694786,-0.181852180347961,-4.07750993345288,0,-1.40998326657285,-3.37485066387387,-0.32183588613692,-3.2496941850065,-3.35219772644213,-2.88549347344547,-3.82755879716576,-0.91733073246676,-3.53138709196325,-3.6850138049748,-3.55518775121355,-1.07035230563318,-3.70451891538352,-3.97214589086084,-1.58013404843684,-3.63769602494659,-1.95414868029461,-4.04370124313734,-0.238020685646395,-3.28450694089389,-3.13701098458216,-1.18849785120489,-4.0932896216746,-0.376834558056261,-3.38640018474717,-2.51140378465776,5.57647631496195,-3.85719197139888,6.48925396225836,-3.81561385193728,-2.16320129689714,-1.16246053580702,-3.7675267832518,-0.359625939677994,-3.95799248901419,-2.24154627327426,6.66986153053743,0.080508142554826,-2.33104166083044,-2.27045675357792,-2.939683227217,-3.62714422521191,-1.50316923045092,-3.01946846125639,-0.44546706839918,-0.843935465668416,-2.86133898516798,-2.33374751237311,-3.48998789634657,6.98727380403874,-2.48634947364387,-2.92336450181714,6.29696445456586,-1.82300142799139,-2.76723421896177,-3.63765696675424,0.80671170212217,-0.149632542265329,-2.22569908688546,0.269254939329537,-2.58539801400794,-1.53208628254662,-2.46188268178371,0.491869625460792,-2.57120212472507,-1.744928307386,-2.49936224532752,-1.44656372695952,-2.33103626801677,-1.34071903932239,-2.36890285689557
"310-100-0.22",-1.41042782216073,-1.43386830653261,-1.39005582154765,-1.28139030694428,-0.136307746741978,-1.03792823219818,1.733954732065,-1.32778191465652,-0.306153028775184,-1.52517019674399,-1.71490795227336,-1.41642509643724,-2.96854289026568,-1.99317516859232,3.47142869269783,-1.64262027465086,-1.42498079056027,-2.37806896308037,-0.370324250393275,1.71279554308001,-2.41080659039405,-1.18138435145249,-2.82207569299486,1.84241210152155,-2.23413903306546,0.356030932739962,2.82727310701307,-2.33111061696184,2.8004566759597,-1.08864040061235,0.381184346361306,3.08059786100201,-1.06272058398371,2.63601617319229,-1.40998326657285,0,2.8659631305349,-1.88188004554989,2.5638130639097,-1.49075247807336,1.77204377678869,2.17400439342544,-1.9781748022115,2.42313851007237,2.51560734111207,5.61604023723834,-2.47237933218675,3.14291911556965,2.08483406127976,-2.32701365698461,2.35953185114354,-1.32031614631484,4.91178435931928,-0.918254313457911,2.40783036377979,-1.41195198401958,0.58900134225345,-1.79099992578584,-0.911767327365897,-1.58935451047596,-0.547808271822101,0.966394535527717,-2.42245773805304,0.500456136494615,-3.04203140405239,-1.76069951357644,-1.62658536036515,-1.96458838909723,-0.435047670425919,-1.79595075798972,-0.812302805933632,1.89849640512324,-0.785830703051264,-2.18026776651205,-2.09772480169634,-2.93405586101147,-3.07870880363229,-2.24631041415422,-2.10461921494056,-2.03894105357999,-2.37476696709365,-1.95061665606924,-3.12757867516343,-3.50492127132048,1.09498235081707,1.3093358079174,-2.14504317774207,0.558951216318242,-1.39618645388397,1.13431554831766,2.45297856689042,-1.4880179912668,-1.04115791708229,1.38964416793305,0.620814940352376,-1.69947356344629,-1.48849789995625,-1.86016809333871,-1.028814932657,-2.03428858713646,-2.32454338583213,-1.85204420809062,-2.51401971221199,-2.06647697128207,-1.82815560809498,-1.31703847913065
"310-20-0.22",0.264995514870362,0.408600181524699,-0.136306697355874,0.620778360478811,0.948302430059852,-1.07024739102039,-2.20664336270543,0.840694971180798,0.369427231623347,1.20587234176538,-1.27876264165131,-2.75443738961633,0.969139383743453,-4.76101408637563,11.8801229836147,-3.99259817750672,-2.88957725125458,1.46435930877145,7.74054666554755,-3.36523888728233,-3.6317552730989,5.02701756516622,10.2926798255545,-3.67684960081762,-3.26550908969914,0.347568285149479,-3.08462114757361,6.25365079206647,-3.20478390707846,-3.26299698115093,0.506027581239733,-2.78733888499355,2.96087336259255,-3.17264175597177,-3.37485066387387,2.8659631305349,0,9.45336573070617,-2.78894375433812,-4.24796228123264,-4.07545039825242,-3.62470038559705,7.72976742494471,-3.5329505576585,-2.77165445943285,-2.79946218347322,10.321206799216,-2.4596540677739,-3.6207874435888,7.59329329024996,-3.03828108302601,-3.4627913450103,-3.46320748241651,5.36839340459945,-2.96777390544149,-2.74337479039999,2.71951189463563,-3.94278727184615,4.71598344090059,-3.99401189367949,1.80048197754205,7.82333661050946,-2.25757571765252,10.1233123419181,1.81517913980284,-0.102294197246731,4.48454389187781,-3.36488226906621,1.88857063453665,-3.75905369684795,-1.37032327450174,9.29819818328436,8.77924197374752,2.72177052131261,8.75840933336714,2.63618879957968,-3.02122612876928,6.56225486467221,-4.58391171453465,5.3703563394567,2.56095641618527,-3.76055029166418,5.07590102897951,-2.6895863231845,9.00957797727736,-2.2171477647726,-2.43414101347118,10.049220318507,-0.713534397500997,-2.35488724593869,-4.3818992886262,0.850104143712791,-0.297859499010823,-2.11869542350022,1.23599994257682,-3.21737725414543,-1.542816251015,-2.94146631426201,5.94036273184739,-4.19098190161184,7.05496359610578,-4.50725662949686,4.26610541442667,-2.06038301486961,0.269479111982272,-2.09133674521807
"310-200-0.22",-0.746955140224973,-0.811863872249264,-0.384590814367421,-0.716187629583304,-0.26502417007101,0.446718080639367,7.17037602830887,-0.782710180826208,-0.487234377580188,-0.882627239692718,-0.146715375873832,0.178713482922782,-0.919879808519364,0.392032403636672,-1.6405129608839,0.5897729282306,-0.130381023978395,-0.987295894468352,-2.42297145212198,7.13882545982096,-0.989503421694141,-2.40755179408886,-3.51864632553478,8.41952576042608,-1.11312286249765,-1.52226489896238,9.0678253618224,-2.76401112053131,9.35895768888285,-0.0292943844276001,-1.82520138910306,9.74740184570709,-2.17933161738269,9.16637320439097,-0.32183588613692,-1.88188004554989,9.45336573070617,0,8.59554300763838,-0.346489132261552,6.65275786475561,8.42000755598768,-0.867929218437575,8.82044505044703,9.16926792127517,12.9938607405405,-2.51037091347035,9.62563413634983,8.27221851664762,-2.36708169303818,7.95193563822804,-0.757237945015046,11.5035795542833,-2.09780845382474,7.37320506325634,-0.72925778148359,-1.24483749023827,-0.110145049333542,-2.38969816360258,-0.77343531085502,-0.620296879279834,-2.89362142021778,0.0302320659703364,-2.54022320889426,-1.16346639500078,-1.17885626500122,-1.44878603663826,-0.0142072570777967,0.235758844732392,0.121386928432236,-0.617661232681445,-2.72543982607668,-2.68812947138894,-1.96206927760073,-2.20467300505702,-1.98911692203285,-0.927226405204751,-1.55203227810468,-0.0418457897126531,-1.59238115743597,-2.46784167862802,0.0647102489994156,-1.21872428643394,-0.694059215270573,-1.80543947908929,6.56279442632913,-0.485397612351054,-2.17274380337152,-0.205532600737745,7.387521960771,8.48108588207572,0.468560674934781,0.487525351253754,5.69732121901286,1.28464240587074,-0.211191392603602,-0.205485181351204,0.414183583127773,-1.3198116288141,0.0873468117415062,-1.45507592451994,-0.127482556441211,-1.06448077587095,-0.029891045504985,-0.925933045288109,0.224342395993628
"310-40-0.22",0.249411570111391,0.392308036336081,-0.17577381382448,0.647601455758176,0.917422098450227,-1.12741104337308,-2.29447844893164,0.812858220565721,0.382478363903814,1.19959844162697,-1.32666803755516,-2.79283059413278,0.705961366065643,-4.53003790108258,12.4765955324932,-4.26329985099075,-2.61601609331545,1.17725741042935,6.91255786891759,-4.70305722737342,-3.91225228864442,4.55510048517132,9.31024666070444,-4.52102142546991,-3.17358142783895,0.384586346051917,-2.67445477908063,5.3440221642417,-2.57802745502587,-2.55467441497337,0.776384740988809,-3.16169082646056,2.9832761776706,-3.77835117673052,-3.2496941850065,2.5638130639097,-2.78894375433812,8.59554300763838,0,-3.41871249243398,-3.44011398409187,-3.9818854242026,6.80127985952811,-3.74183451038613,-3.05674946818563,-2.75361708485026,8.98459163588107,-2.491917236677,-3.88564938658331,7.01700171038138,-2.91949136148752,-2.35019343100166,-3.5329593437282,4.69845226353823,-3.17358588797526,-2.77502561712267,2.76266237936032,-3.72222499774005,4.81850215172624,-3.69675431691222,1.83296706086796,8.26117744785312,-2.60952075324834,10.5447914472874,1.82859791882594,-0.103845791327147,4.59333591717492,-4.03990929305573,1.97796243557772,-3.80431719581048,-1.39873420087413,9.76871657855383,8.07839433908326,2.76153067048566,7.90828798042482,2.39754615892979,-3.50021386802803,5.88951252314648,-4.44443461194232,5.4521211588947,2.5321366930204,-3.74455148685059,4.80612376961477,-2.81185084486943,9.56307245921513,-2.22779341113969,-2.55289207021321,10.4939992837255,-0.762002273577771,-2.44289395580293,-3.65017277421924,0.977397540039658,-0.397826386393087,-2.0198583082788,1.47989091726581,-2.73831075529606,-1.56731990921764,-4.31873618747028,5.94504803711531,-4.04364037483207,6.94170864559554,-4.37389549694158,4.43268723137014,-2.02780079263906,0.248922283415099,-2.09074674213149
"310-60-0.22",-1.56137966992159,-1.53743350941517,-1.55503272858123,-1.24426756029192,-1.1718944411895,-1.89611754474605,-2.66267420992633,-1.34834933722123,-1.09289629753956,-1.07180403144331,-1.91965010630532,-3.47128498600153,-3.08071898351978,-3.29342232546308,7.92036022817911,-4.46988716655407,-4.52803652616801,-2.92515680694422,0.380677081031486,-4.6336070636333,-4.78912729372542,-2.2341762154074,-0.754431620133526,-4.78958958540231,-4.37635600895621,-3.91840637077306,-3.78691456378996,-0.113776351451688,-3.57415204373429,-3.7745792302829,-3.75619531410501,-3.5397232890365,-0.149273676822295,-4.14744223634758,-3.35219772644213,-1.49075247807336,-4.24796228123264,-0.346489132261552,-3.41871249243398,0,-2.98265806373212,-3.75047449585107,-0.903445346674524,-4.21492116910028,-4.11687679894952,-3.87585212091214,-1.29102363344669,-4.10777581903515,-4.58807758670979,-2.07442831075978,-4.08197714893972,-3.05729839107623,-3.70662628030534,-1.0080576795953,-3.73777989373898,-4.14775332757966,-1.62526814512022,-4.27785811253487,-0.830894853469049,-4.0822821947219,-3.81529405276365,4.95317297496821,-4.17306592853476,5.70717275840637,-4.97120518231812,-2.38656305586014,-1.52584373420367,-4.29927861919201,-0.578423830964351,-4.56627114171332,-2.58702518211399,5.94290650326945,-0.897769878980974,-2.55117546126508,-2.81472169231723,-4.03753522453692,-5.0227711960184,-1.75351616770175,-2.98450744744333,-0.812210786168886,-1.11448647897215,-3.6123031389312,-3.19506004668097,-4.12507860231107,6.71729619290181,-2.48782570298008,-2.87458002268028,6.07348722199853,-1.86133035496027,-2.92677766892201,-3.3431164591018,0.304107521224929,-1.21901400864909,-2.21614261210727,-0.0813784023133476,-2.79459757001011,-2.05690347961099,-4.76056422495369,0.192097157877946,-3.08314044751067,-2.52585854704153,-2.60757435105062,-2.02520902689306,-2.36457175193501,-1.58941123249039,-2.3439497726328
"311-100-0.22",-0.00238212630526942,0.0267121272147146,-0.557823092305107,0.355825436948508,0.658182318725208,-1.44884947262815,-2.64139670304175,0.573263565089974,-0.0642937662139642,0.741183928863731,-1.60413712935826,-2.48826783285878,-0.243377154713138,-2.98371541946075,13.8241300309649,-3.99181690522196,-2.90451073033614,0.230547703094455,4.40708626251324,-4.16846450370788,-4.13277753436941,3.35011006197421,7.47352922217696,-4.74369530729864,-3.92425713050856,-0.275202280331522,-3.97644657455021,2.66409585555731,-3.93183942821881,-3.21297782313834,0.241534241859697,-3.77235368237131,2.33520172386029,-4.20236021014084,-2.88549347344547,1.77204377678869,-4.07545039825242,6.65275786475561,-3.44011398409187,-2.98265806373212,0,-3.73024868707972,5.18882956004202,-3.55533545946643,-3.93778591822882,-3.70813921616483,7.35612969650139,-3.54664627833029,-4.59591423612152,4.28200659067076,-4.22589199010973,-3.47279019643118,-3.81718935782817,3.63388788745577,-3.36040979348875,-3.20785005639726,2.87628198778924,-4.13025832454475,4.92348978142818,-4.29858571414977,0.872319020192242,8.74924711942507,-3.53225037900021,11.1516899801531,1.00873121417542,-0.388066037155945,4.65717716141716,-4.25193339381416,1.84500059668058,-4.19552713189015,-1.80354194110377,10.4383012137748,6.78952970593653,2.56749400807768,6.33249392945595,0.0787392250746842,-4.16112823767659,4.14907363301442,-2.9870792129472,5.57286620953756,2.23867555855695,-3.08319391739337,1.2137066153632,-3.44914145183342,10.2629760258273,-2.42669122548732,-2.99082073023301,11.2490437776013,-1.22117954101695,-2.90396759341948,-3.12052681843749,0.933324641800026,-0.340523623108824,-2.00077082999775,1.59258742377384,-2.51140967796502,-1.60762131604801,-4.38746929700201,5.48834888511878,-2.92945594726203,4.40159397265379,-2.59605997819089,2.22502497271108,-2.32657204652618,-0.277237120096054,-2.34241734068749
