"","296-100-8","296-20-8","296-40-8","296-60-8","297-100-8","297-20-8","297-40-8","297-60-8","298-100-8","298-20-8","298-200-8","298-40-8","298-60-8","300-100-8","300-20-8","300-200-8","300-40-8","300-60-8","302-100-8","302-20-8","302-200-8","302-40-8","302-60-8","304-100-8","304-20-8","304-200-8","304-40-8","304-70-8","306-100-8","306-20-8","306-200-8","306-40-8","306-60-8","307-100-8","307-20-8","307-200-8","307-40-8","307-60-8","310-100-8","310-20-8","310-200-8","310-40-8","310-60-8","311-100-8","311-20-8","311-200-8","311-40-8","311-60-8","312-100-8","312-20-8","312-200-8","312-60-8","313-20-8","313-200-8","313-60-8","313-90-8","314-20-8","314-200-8","314-95-8","315-100-8","315-20-8","315-200-8","315-40-8","315-65-8","317-100-8","317-40-8","317-60-8","318-100-8","318-200-8","318-40-8","318-50-8","319-100-8","319-20-8","319-200-8","319-60-8","320-20-8","320-200-8","320-40-8","321-100-8","321-20-8","321-200-8","321-40-8","321-60-8","322-100-8","322-20-8","322-40-8","322-60-8","323-100-8","323-20-8","323-200-8","323-70-8","324-20-8","324-200-8","324-40-8","324-60-8","326-100-8","326-20-8","326-200-8","326-55-8","328-100-8","328-200-8","329-20-8","329-40-8","329-60-8","330-100-8","330-200-8","317-20-8","318-20-8","319-40-8","320-100-8","322-200-8","326-40-8","328-60-8","329-100-8","330-20-8","330-40-8","178-100-8","178-20-8","178-200-8","178-40-8","178-60-8","179-100-8","179-20-8","179-60-8","193-100-8","193-20-8","193-200-8","193-40-8","193-60-8","241-100-8","241-20-8","241-200-8","241-40-8","241-60-8","262-100-8","262-20-8","262-200-8","262-40-8","262-60-8","267-100-8","267-20-8","267-200-8","267-60-8","287-100-8","287-20-8","287-200-8","287-40-8","287-60-8"
"302-60-8",0.268850815693084,-0.355512406623938,-0.239909686991608,-0.146731229235416,5.11620823469478,-1.52089017341895,-2.07948031425334,-0.832310687519906,-0.33580562407894,-2.85614640707814,3.48429475265713,-3.11730386740816,-2.52024413513754,-2.10235455227523,-1.6846974764671,-1.19350874179171,-1.17808658889478,-2.14455592598981,-2.87883790595844,-1.93370270468027,-0.580072534248145,-1.44108141715555,0,-1.44898603160891,-2.10616121309033,-0.999634700673269,-2.0981992881521,-1.79101505941472,-2.65702375786806,-3.04310100332878,-1.84073606614662,-3.10453822963894,-2.61377260984053,-3.17963010347381,-2.66752716888841,-0.683101307309823,-2.38459505269377,-2.44271534420045,-1.76145662608254,-2.2826405218842,-0.60793904233607,-2.56191497894396,-2.21488306563218,-2.94889245761258,-2.65049723080169,-1.20604445463872,-2.44633585595217,-2.4874362165503,-2.89542115303452,-2.7439296246644,-1.57199790467948,-3.02104544056711,-3.05514200258379,-2.05793569574375,-2.66294194936811,-2.88755311902747,-2.71614195265068,0.129633522668301,-2.543741443325,-1.57114847315231,-1.69545993069856,0.616984476541655,-2.85569735601165,-2.98692941969558,2.09941943715051,-2.77048792586371,-2.4038226153452,-1.98218008162431,2.32893164024782,-3.69538345090483,-3.39830863132462,-1.441040783157,-4.30424691967462,2.13401594964091,2.97294977766562,-2.95549010479902,-0.792765042276971,-3.27210567464514,-0.439441751022669,-2.26990096432851,-0.538732358302153,-1.01211474469338,-1.63054298771509,-0.237593775907863,-2.50064874182784,-1.33678171775235,-0.753040474404973,-0.699849083891624,-1.24357294147153,-0.561952921481784,-1.55505975275651,-1.05089764873307,4.2139242362451,-1.53618645041384,-1.92378195758317,-0.80495000576263,-1.65111368622675,3.2314191740051,-1.87882113255724,-2.03057518659119,4.85534991119039,-2.5365331134624,-1.78595027913692,-1.78707702668002,2.32154525789409,5.07800364302105,-2.31961388892738,-2.06633492076969,-2.49161153823946,-1.31602357873247,0.227735231309009,-2.1925716847623,-2.28105118618608,-2.06920548891725,-2.27571156921767,-2.4313961455362,1.95454549441467,-1.70777342427263,3.66537616851508,-1.36748084920057,2.08339957430591,2.33864490071772,1.30399319724619,2.35355061375568,1.8792368708876,1.9726951293339,4.81829555896523,1.75545176468843,2.65638218413321,3.48632819951495,2.81002165752066,4.18105728176481,3.08166400534781,2.03215401028648,2.39509006995237,3.56723156522201,4.06809978646419,1.73367565092027,2.0191818104832,1.02198064021404,1.59176395729407,3.98074499693558,1.6728342947056,2.60374491791314,3.40684047407439,4.19999510835315,1.71878607229753,1.73417725079142
"304-100-8",1.17856674843628,1.22521032626765,0.903415806812849,0.565328120576085,1.01282771359269,0.509812643655573,0.714447841651802,0.00204610044791704,-0.186813567065387,-0.505037918545537,1.6825552601704,0.861061793809325,0.936776760818493,-0.23114768653358,1.21667437413242,-1.60575614633188,0.0104204263843018,-0.441110135580842,-2.13175392883213,-0.14849406030416,-2.00015255525565,0.129211693849339,-1.44898603160891,0,-0.273260298690696,-2.94824964790782,-0.367398998057677,-1.04951391347578,-1.97102650693012,-0.731005722752106,-1.58256066431279,-0.890841993465746,-1.0157118721599,-3.09222349536907,-0.588702146955025,-1.36523803873136,-0.568922730517803,-0.685708566076793,-2.52184103526162,0.25186959805204,-1.61810542893171,0.366143968887579,-0.551706151279461,-1.03073819301308,0.198502306196513,-1.18463837247435,0.799248001410184,0.417485938253014,-0.878757417204602,-0.0303682720201118,-0.315748007253706,-0.349580216985371,-0.886796216781859,-1.98281947246075,-0.576894793128119,-1.13382298451741,-0.670253639343147,2.1649068147208,-0.796027330695501,-1.13098283590798,-0.494372286888047,0.342498115405914,-1.46837069913644,-1.52262262623837,0.421007755105528,-0.612955318954139,0.528933743600511,-1.11794476964543,-0.44359713784098,-1.39216152844129,-1.34116552334037,-1.3488749215666,-1.57927040611001,1.67570224483035,1.11327612506052,-1.27605447100692,-0.64144251805242,-1.41342956032064,-0.773694093980122,0.612078323935284,-1.08272321555485,0.833033338577043,-0.316302680571889,0.290184743403164,1.1406678967277,2.09031239584677,-0.355675738663871,0.0966028909684217,0.570360104525429,0.240851157065065,0.521924780312723,1.40743335486664,2.10520328509511,0.45491755224533,2.44424222103158,0.724969959479006,0.87926252452497,0.318361753341331,-0.393351948209249,0.267226409611146,2.83894520725692,-1.44850780594504,0.192000486891984,0.933308011736968,-0.0266120677756301,0.795846936617153,-0.243385087366583,0.333051813598877,-1.00602584777359,-0.73514630497975,0.941981070780165,-0.388741481516291,0.0293108988457129,-1.92521672262427,-0.0921806148969163,-0.48343996296758,0.996887262466223,0.254914844100994,-0.105199575918796,1.01659773857717,1.98810380668507,1.43560875879067,1.98792047682245,1.91365029383094,0.350890256413383,1.47963984500969,0.589538433532858,0.964879444728315,1.87834705645288,0.5630040085708,2.56693385017546,1.50349422168487,2.33612318796991,1.43705926718541,-0.440928012536037,7.14183951963563,0.861000471740386,2.54166640464455,1.42449550730103,0.78210886917964,0.901464832078034,0.706627421347169,0.985454310916572,1.07256050089612,6.82795589996974,0.508440776224768,1.57432231334301,2.1754351474277
"304-20-8",0.581420032193858,-0.214438165843949,-0.21253194459378,-0.167749950150555,6.46407479179632,-1.65625100794784,-1.63088719930196,0.0107947048579967,0.636088217435453,-2.84615591124798,4.8377576392377,-2.67061144703365,-1.51140483702875,-1.1969295176712,-2.92164141932671,0.644472228925543,-3.17702366264243,-1.06686739747238,-0.95498382372801,-3.03930539987285,0.834487003779379,-0.797717243515258,-2.10616121309033,-0.273260298690696,0,0.613481172256739,-2.18745237964297,-1.29409655157944,-0.551475350653265,-1.11374985281045,-0.0386605812583674,-3.06240656020764,-3.23859159932499,-1.39233754357126,-3.17473161443841,0.230666831320053,-2.63827632788004,-3.93247721998495,-1.31892035083569,-3.24316158449496,0.945091107438874,-1.58154987983094,-1.1807906541516,-2.61219528060233,-2.86299072521119,0.266894667313145,-1.87704083192598,-2.92539024640668,-2.36134413234508,-2.99601050904609,0.809060467078419,-3.63597332151616,-2.7889530115351,0.45708540467537,-2.33146361923714,-1.90955385384134,-3.05336085794719,2.18047634121823,-2.47405115769276,-0.865977444704639,-0.459909184092371,2.18335032025758,-2.76974027553999,-1.81493174204028,5.13088627548288,-0.831959582540518,-1.0873760091799,-0.354628897817478,4.52900875214563,-3.8480291951177,-2.17138988024787,0.0572575426187541,-3.22900646573272,4.15867319737588,5.65535699066694,-3.72761716503908,0.454597941803601,-3.64403269114417,1.25732032310346,-4.13359538356721,1.98335665980562,-3.8792232403488,-3.10379961955274,0.922794011773198,-3.79693165600209,-3.64088926995949,-0.122206976621455,0.116193052964381,-2.35749241187159,0.507620803126425,-2.61721641426535,-2.21088648796743,6.29990702744347,-2.96847453951289,-2.57293144784354,0.0904820519962454,-2.37649443051398,5.63590996990452,-1.73500629511283,-1.19138002257537,6.8211409829678,-1.6146633929936,-1.97814811223984,-2.01464300063417,5.05041400034768,6.41013335653229,-2.93141436474396,-3.85399273279861,-1.03504812717848,0.312822080666172,0.376907197665735,-2.95100218259328,-2.31591647628042,-0.962072856798298,-1.83743489167889,-1.80532237000519,3.71974603501979,-1.92989854758801,5.91671748465646,-1.75402676934959,3.09863292963643,4.48932004416862,3.07756800496746,3.95895157398281,3.60022263674519,3.14715678703426,6.44274413871332,3.34459128284298,4.22979594986266,5.57502755111403,4.43559278265771,5.22595778110183,4.96930204691315,3.50257911625777,4.9965743970845,5.5579720820884,6.03687463771215,3.4059572135469,3.99246297777696,2.22458853356991,3.20782734292543,5.79010199870894,3.22813921803635,5.19677248842868,5.29908369007389,6.47971108045648,3.38140776256626,3.8520962694154
"304-200-8",1.50857560266542,1.64002925005841,1.17687995838972,1.13443331899066,1.17935854161917,0.79983675973667,0.268574085401093,1.27763257883274,1.56682701915044,0.155143155660379,0.333775957784705,1.23057463852296,1.10064745298756,-0.762654424049384,1.149312814039,0.0215964471899374,0.248219420889099,-0.649828176320717,-2.31812084211555,0.902527837503475,-1.61788809484209,0.747015955014445,-0.999634700673269,-2.94824964790782,0.613481172256739,0,0.451218769543633,-0.623823306401437,-1.6304952688461,0.827469681449089,-0.420910849236778,-0.131046100489061,0.245571039889462,-2.48890263639334,1.05163272603284,-2.01437069627595,0.585549061980448,0.555866854287478,-2.23137914208951,1.73389952753168,-2.36157246781091,1.43210013853925,1.1462808821219,-0.37551516315501,2.39021438382142,-2.40189724191276,0.967476098033253,0.638330921072639,-0.013094116274812,0.744152471526619,-0.980028701453996,0.362530825840517,0.815184140228287,-2.62368984691342,0.216865508460276,-0.521601498904435,0.384680148076709,1.54220479789895,-1.18460329032301,-1.06727160190077,0.915896159385311,-0.308649784175705,-1.16048625972412,-1.58129512306687,-1.08197604052434,-0.369472506315094,0.569495417913026,-1.13353159870146,-1.68308018486131,-1.40610769600397,-1.59990736935722,-1.76196404802609,-0.523938663347119,0.729159461604559,-0.967814726058269,0.0950616872003563,-1.23126525611167,-0.11145209353113,-0.105700884506182,0.12758910633198,-2.13827015804275,0.986371149840552,0.105141514379016,-0.648285147872475,1.09030524369571,1.5331776642529,-0.289399434538369,-0.362362262391263,0.385239207430992,-2.06555946117951,0.144612900017339,0.899942021527014,0.655456627250061,0.570285662234946,1.28759706571963,-1.35703232253572,0.168284034427706,-0.237250870460074,-0.797985112494773,-0.807949627760886,-1.05034828436906,-0.533883657405126,0.370406412804842,0.432205207712648,-0.500628245940017,0.043532187784276,0.0873141469574508,1.58726091532768,-1.77570117303918,-1.80778327668245,0.293880027951616,-0.309068916809047,-0.103719674891025,-0.850051556560516,0.11641705413503,0.0275615284245518,0.260953044168902,0.406398726531807,0.335419253307208,1.22517930499118,1.10938127075937,0.102660819732485,0.464120972496075,0.699217601943808,-0.471749826406866,0.328401397042789,-0.0281936277380491,0.310954769412565,0.513608794126205,-0.68783064647056,1.01467414938918,0.0698973349414133,0.622109893348128,0.194332255451511,-1.29750669543214,1.59629276143211,-0.544289679126276,0.640575864094098,-0.393677920714786,-0.0970007875218187,-0.0508497396360358,-0.00400142107166613,-0.0278815247033291,-0.624028635008724,1.52425497965072,-1.5045071473006,-0.324340760164189,0.0826073962444121
"304-40-8",0.560221565609608,-0.0615780843764189,0.0114922125928098,-0.0577949603398912,6.27579638270706,-1.47210417353827,-1.36631927076519,-0.00404030149736217,0.555124452911863,-2.86487945860586,4.87756589718604,-2.50358007247871,-1.28481180199023,-1.28851184655703,-3.38921578891886,0.414974018418667,-3.15043442725712,-1.15478863320161,-1.1438768585051,-3.83360555490657,0.703570955284256,-0.337262062948865,-2.0981992881521,-0.367398998057677,-2.18745237964297,0.451218769543633,0,-1.65216169482735,-0.599896166244234,-1.88303232360946,-0.0871604358224828,-3.67495918751499,-3.42477062319111,-1.50021284992477,-3.29900007298474,0.362312228022208,-2.3845435110861,-3.89799822404893,-1.45631065604571,-3.05194415805912,0.83156925386434,-1.53715646622812,-1.12424945186971,-1.70126584443459,-2.83756075403224,0.250200166691965,-2.3272215424955,-3.06083706953342,-1.91014128450504,-2.93395007111886,0.772779245260558,-3.55169502514254,-2.67674098338671,0.60883276057589,-2.05183126907335,-1.67675541512309,-2.81951586677063,1.9887925913232,-2.19764662776027,-1.00496328271895,-0.633374869497799,2.219213139586,-2.69078771992535,-1.99093489719283,5.22044754414853,-0.968119469432042,-1.23152686077793,-0.173193450389631,4.71865560557887,-3.8975336962581,-2.19686343959244,0.270550609977436,-3.22202733842134,4.34942616808807,5.96618051491879,-3.43941835951901,0.799414804154251,-3.34205367661887,1.3860031895852,-4.10936388987114,2.06625835260112,-4.06443129949109,-3.1430911305734,0.98472350977533,-4.0608750977399,-4.02453746334061,-0.128448727261765,0.040449382519299,-2.39865112187553,0.699831673611574,-2.88897761734159,-2.22758864606221,6.31511814690137,-3.09380897895207,-2.55391791427211,0.158760939616701,-2.4476108083893,5.86029713076622,-1.91674098665002,-1.11485029306432,6.82720009707201,-1.58419667816596,-2.09679904165159,-2.06394050683142,5.08915498223067,6.83077575605034,-2.69256886028633,-3.09893118618664,-1.12014139271168,0.64762381181797,0.727753487461738,-3.05810231042895,-2.28416916141131,-0.766260633750894,-1.87614458631549,-1.82148172131386,4.95502632841426,-1.95259309409472,6.0974853051091,-1.78201738996229,3.15125008918174,5.03468335294557,3.23954413647186,4.43917758944845,3.6950815422702,3.29676320066269,6.70313902126336,3.57916991110132,5.5723486613771,5.5705257162628,4.51902830121818,4.29984260312677,5.24800345838689,3.69903461208772,5.11104666178768,7.62453577826279,5.68997854746292,4.53493266379008,4.58188814123734,2.446603937898,3.5053617460231,5.92061519730664,3.5770809715705,5.23706228993845,6.58516889764347,6.08303013399986,4.15130612840731,4.03391205163502
"304-70-8",1.09702685847061,0.486212881312236,0.94084471933456,0.61464028528814,5.47592928658433,-2.69754439954473,-2.51201660725316,-0.118374092050421,1.11983665896035,-2.03562948608938,3.20236759310008,-2.35742197179759,-1.48099552927921,-1.69115717170884,-0.857257958276195,-0.591930061520627,-0.636661425563876,-1.32135308250398,-2.54841257953282,-1.81470651696526,-0.2770222182137,-0.586740233795175,-1.79101505941472,-1.04951391347578,-1.29409655157944,-0.623823306401437,-1.65216169482735,0,-2.3468532436591,-2.57839372372962,-0.805618703497863,-3.1066977243866,-1.83476169828891,-2.58252145084347,-2.62262377513791,0.407079647385231,-2.44240975403976,-2.43091068626347,-1.56992318553902,-1.9456596130315,0.243921422933197,-1.52288618435995,-1.78926958017543,-2.41486558702787,-2.68082912199711,-0.155476330669451,-2.64625239692831,-2.47498802404164,-2.40684178597685,-2.90443992536208,-1.04699492674983,-3.07157537176758,-3.03298931285731,-0.670473308502327,-2.14349353259308,-2.08587183800537,-2.46584093454295,0.867779278587607,-1.98572121317942,-0.952777109977791,-1.79970385018191,0.258777372285935,-2.69288022156584,-2.63354780393936,1.54984213021348,-1.49534402965246,-1.71084307985382,-1.79838296694661,1.708934160249,-3.65402769786505,-2.91913127592275,-0.949158600069323,-3.72755339104119,2.07441115729538,2.29607089544526,-2.83141169015747,-0.708766327080979,-2.8439195806051,0.33685839206951,-1.63700734729732,0.440746021621601,-1.85798561620083,-1.80654104408082,0.590553559304199,-2.39970167793777,-2.1680099368735,-0.65768696725069,0.541462927055765,-0.688862391983417,-0.0920817124094892,-0.675204744625722,-0.702445038096348,3.88104633252563,-1.2983869102849,-0.666852220596093,-0.0919292025540274,-0.392354927458833,3.4894767074805,-0.786889904688033,-0.971563206647821,4.59951484774999,-1.62655374156212,-1.10358128270438,-1.12093880514058,2.64127980214108,3.89148998237537,-1.89544284111722,-2.11918332209744,-2.04101453950169,-0.833180386798612,0.131639001111767,-1.39461169942212,-1.74379113472752,-1.54557852263743,-1.12142970724559,-1.47616019241609,1.31229643950694,-1.67911415831813,3.12305948651885,-2.1215314118128,0.806117896916578,2.16238832862259,1.65644078194748,1.65064452508261,1.54100393939436,1.54684532179565,3.4633279520218,1.22728303359554,2.28132801715802,2.26209598378826,2.13199963190936,2.96652457155974,2.46353693719479,1.5310867966286,1.91975820760431,6.86855233041439,3.60297403711784,1.87525723627296,1.89847435879161,0.851934299717949,1.2110424620388,3.08372238947273,1.23574927037312,1.86326910036484,6.54711464882897,3.07101372258836,1.49339168429742,1.60542681617627
"306-100-8",0.358700908139455,-0.0138986480727703,0.0544294466683933,-0.285054093375005,2.86643191448386,-0.586977454257512,-0.0701251965067604,0.0196273856619899,-0.553925986635812,-1.13056442879803,2.62957218762076,-0.413043716193207,-0.421417806917997,-1.94700804045636,-0.0437310598346246,-1.99437890519969,-0.507113406091324,-2.01106738557304,-3.21915457780416,-0.341805420725986,-0.978529874016547,-0.616769694690042,-2.65702375786806,-1.97102650693012,-0.551475350653265,-1.6304952688461,-0.599896166244234,-2.3468532436591,0,-1.37344555300977,-1.43055206927715,-1.29260990174712,-1.64211465969082,-1.65656868272919,-0.68360085379776,-0.691023976233424,-0.405435844339383,-1.20631335455711,-0.564092191505617,-0.13155708623776,-1.39243063104608,0.182450050972749,-0.839978257894549,-1.89474541212476,-0.0174350478309169,-0.309616421661559,0.11437679830657,-0.127040456448621,-1.60842054077956,0.187818792958117,-0.476617553128888,-1.03388739500411,-1.11738151597162,-1.78293061326375,-1.36030787323515,-1.99023914777584,-1.29323516351935,0.587797222794407,-1.48185461278945,-2.3800549635325,-1.83894423930296,0.534913368447594,-2.45999304870294,-2.18145918145143,0.0161677091182805,-1.81190314341393,-0.826780911141616,-2.43254375009456,0.968498988264036,-2.22531967405664,-2.64652217527173,-2.00825302186551,-2.46910104787696,2.46127655267929,0.644148918900256,-1.68799371736038,-1.05794139960551,-1.87397020728988,-1.92655425429446,-0.965527628914771,-1.13663017918717,-1.5996007847892,-1.97408746590877,-1.43527351411127,-0.934748730576913,-0.345462450147475,-2.2506602636103,-1.86310946707794,-0.813435209958413,-0.98408733586241,-1.8065555034298,-0.0988035976694766,2.74904416833199,-0.622293781523048,0.635453974768589,-0.899214614274042,-0.456814925940971,1.57074680182232,-2.8072431965952,-1.77160507269907,2.04211437950541,-2.23163266439019,-1.20216246693284,-1.07282753661991,0.319954210889766,1.91293333757711,-0.254633974915454,-0.0945161817867758,-2.80189776480783,-2.33933072544093,0.357707406070948,-1.61046219689734,-0.999970615050535,-2.37279087274427,-1.01217427813954,-1.56343120828015,1.82565070283571,-0.721990880342145,1.83695516329464,-0.377980803109196,2.22400414202458,2.17292464631239,2.43283072924551,2.30705493740235,1.47809020968224,1.8667997617902,2.63458380684966,1.70077622353999,2.70373530538461,2.84079079763761,3.19240183669051,1.85756430138636,3.31509906360186,2.34519600151937,1.96640522674612,6.39982007699632,2.67329902652652,2.9731952530886,2.51491573893438,1.30215569214924,1.90683679145069,2.76651068282324,1.91620306076902,3.01153899806045,6.21558090604478,2.7575465024377,2.62579193587713,2.90453078622617
"306-20-8",0.808111823311385,0.344002152666064,0.606095542585604,0.195179430905402,4.89621607500235,-1.67907535441312,-1.16298243106222,0.192985631577424,0.26595808539946,-2.72201811258034,3.32260546207835,-2.44393084094705,-1.37391624805138,-0.781360930714008,-2.33635366008212,0.302882314263368,-1.81332028206462,-1.16999803487976,-1.68493820916248,-1.49473313065555,0.577695093546943,-1.46331417239491,-3.04310100332878,-0.731005722752106,-1.11374985281045,0.827469681449089,-1.88303232360946,-2.57839372372962,-1.37344555300977,0,-0.347555497099302,-1.63304061064517,-1.10968417713639,-1.75558259589879,-1.49746238274224,0.410144059500526,-0.907296423612119,-2.12590223297913,-0.95397421097567,-1.43459260025527,0.408824217726273,-2.24363824614437,-1.7150845229546,-1.53321578130387,-1.33973762823468,-0.210065411470979,-1.75640592462281,-1.94064450473206,-2.22599779338223,-1.67742857704935,0.0403044381828176,-2.41012722173545,-2.18671306122365,0.392198880423937,-1.20420616474724,-1.0358527782775,-1.62754204760685,1.52435089339004,-2.84879773278917,-1.19573569368094,-2.98044481513401,0.722335402785598,-2.25235755214628,-2.59903737748021,2.3284040216203,-1.89049476576083,-1.71737464143486,-1.15604243275599,2.34675562229125,-3.21200290384471,-3.04865228355814,-0.607113571342899,-2.96470252527457,2.13886750318154,3.13165156439371,-3.25408614562751,-0.349284113343776,-3.04616103959341,0.439653470965381,-3.48486926668031,1.31733356920003,-3.6978680556043,-2.74709129762426,-0.132075605621645,-3.79858097984449,-4.08285763291314,-1.94448359333635,-1.84754910662993,-2.62549031530433,0.306524638787498,-2.34136397448084,-3.09756590915149,3.82210639315429,-3.36050452497959,-3.24409377153417,-0.537222901220697,-2.94980874062441,3.38862988689247,-2.50798438947037,-1.2047179063737,4.67838633777191,-2.16519399876525,-2.65120738352061,-2.56370922526647,1.41242820865953,2.91097712410479,-2.28543683889677,-2.47369252458634,-1.40317745810513,-0.388263948649234,0.329229645391574,-3.60326870231847,-2.28504336237628,-1.72084667736881,-2.60162248181827,-2.5682996975204,3.17239531625676,-1.8918054241617,3.50221534115892,-1.29992038653456,2.26183734031737,2.634450144253,1.24428206824721,1.9841397802787,1.69705530565725,1.41809050958718,4.28007219412996,1.38421119819176,2.66168992440634,3.45743580652552,2.06848942155853,3.24612572476687,2.66595438716361,1.92689784739709,3.32053433748148,3.93212589702344,4.01288311092522,1.72061053918471,2.01850129070432,0.842394208809517,1.32726071193989,3.68151319702898,1.41211535406561,2.79893636195943,3.53658091550941,3.96135525785766,1.38653582296718,1.69639227863311
"306-200-8",1.21113877430251,1.03705760337171,0.879971046668637,0.334871861972132,0.289546810066142,0.822330080109086,0.26895866309364,1.2632053539616,1.20899632685448,-0.122737376022649,0.0867103727831255,0.989121688078493,0.72457902032983,-0.0921789443018193,0.561534707948966,-0.0306738782968235,-0.0353074891201866,-0.0321744997748273,-1.31849066950163,-0.0179421275902432,-0.0574290594734214,-0.173352319187025,-1.84073606614662,-1.58256066431279,-0.0386605812583674,-0.420910849236778,-0.0871604358224828,-0.805618703497863,-1.43055206927715,-0.347555497099302,0,-0.78418988607706,-0.612924628025956,-1.21228185051791,-0.147797483560459,-0.766999752382469,-0.310653665270664,-0.39453353531424,-0.516495110470905,0.140583518890125,-1.68492504121219,-0.0329258296243603,-0.013179266789959,-0.476918581076154,0.228038091324519,-1.55062067968261,0.0363364113449122,-0.290839551255581,-0.751577113374476,0.0226663986348096,-1.79029627554564,-0.3305038190951,-0.667263116544659,-1.2901731334674,-0.621858659862358,-0.929693786308849,-0.0879717098439692,0.924229773587719,-1.50848590380317,-0.982494648799661,-0.1820495922592,-0.234039745785986,-1.13014043560181,-1.6535706768293,-1.02568499509569,-0.855015236708351,0.085286499100981,-0.225008654945972,-1.7615985771004,-1.24870776915471,-1.5685251824323,-1.49283986236037,-1.09059107406068,0.921974534770189,-0.717651046012291,-0.936910435824983,-1.01691864328986,-0.964691086583504,-0.426050816588183,-0.0678725868163853,0.883378262131129,0.895640780234719,0.388453119686251,-0.433835993448991,0.480065385817169,1.18485776372524,-0.674841182274965,-0.526792941837404,-0.0755584808504869,-0.72323563564876,-0.108993974675892,0.531217148793015,0.0346470214523458,0.065153482589696,0.716467013640661,-0.449584284237174,-0.314766507553239,-0.388340280009139,-1.03359522285148,-0.263844152547105,-0.820630577185015,-0.547017563116609,-0.0256491235707158,-0.0751692455380116,-0.680725786081326,-0.5136891226358,-0.38037096117627,0.493102499933723,-1.21466938073454,-0.836219068007896,0.375640695692259,-0.502350129558471,-0.401908566608246,-0.695980013618403,-0.5048652879548,-0.368348616987924,-0.258228384219359,0.362239080499008,-0.226376584895879,1.11692627462566,1.24118688337661,0.00657281477022934,0.0605197507670844,0.742421412762705,-0.449326347674754,0.495209432546265,-0.495902490874868,0.307336114721108,0.55748786653593,-0.564878860746373,0.8619058668822,-0.0201866322713723,0.697942752158235,0.439246214226023,-1.2422954922873,1.22797284844554,-0.877144856054502,0.214578641751797,-0.537155839192628,-0.0435718930179179,-0.123502417613897,-0.238713500686624,-0.0183901717428109,-0.606465708838346,1.13784387004281,-1.43943869264275,-0.64901157422476,-0.14833110304098
"306-40-8",0.252600972674275,-0.175734481562349,-0.115686067444972,0.0648356750946364,5.50305415773088,-1.65580061513164,-1.35524929576052,0.145449614922115,0.219690977124267,-3.31470719361479,4.34789647978479,-2.05721898597479,-1.36131819810282,-1.66974595430058,-3.25211173450041,-0.0843039719291814,-3.92794608032593,-1.60111772946243,-1.41030238535077,-2.94270161563266,0.141699563186288,-2.28691678450576,-3.10453822963894,-0.890841993465746,-3.06240656020764,-0.131046100489061,-3.67495918751499,-3.1066977243866,-1.29260990174712,-1.63304061064517,-0.78418988607706,0,-2.98511314358974,-2.21114493027389,-1.96778294351859,-0.222793483403696,-1.62680951438352,-3.71722743951793,-1.44201289274972,-1.92355229998964,0.00251339843122731,-1.23476406785127,-1.16551868711289,-3.23724827147419,-3.30429482242101,-0.197842184429399,-2.23000532281118,-2.80618258212185,-3.25479735580329,-2.56046882660951,0.700808548657616,-3.539631135161,-2.58032121371002,0.261768411797239,-0.310436408849884,-2.12134841811485,-1.64656694144938,2.07819534026283,-2.65717160513732,-1.02549096162416,-2.22944461016671,1.73656066015622,-1.64428585748203,-1.64180708726478,4.5414824458153,-1.21293327228061,-1.51133133257563,-0.375084128239241,3.76421553675301,-3.22946356261589,-2.19028042691658,0.285172902764455,-2.49051601476665,4.01778579598725,4.86250172546679,-3.0671856540467,0.772380355950563,-3.19399648593154,1.02141704159538,-3.02559295148247,1.254555818283,-3.32363289614026,-2.2022308441041,0.188537943436449,-3.6312509224669,-3.8777496198313,-0.773473196502493,-1.28106349353228,-2.44795769584235,0.289983687643274,-2.67495871347579,-2.61774989057305,5.63467028704363,-2.88760966094226,-2.36755657638578,-0.062928367910716,-2.39408768818682,4.74655088559243,-1.85050026840874,-1.02584889492915,5.92034583490413,-1.69345795038715,-2.1483425939161,-2.14131735821524,3.27071932649654,5.51794295214099,-1.50029395142136,-0.8484313967417,-1.53156987010889,-0.133756329262183,1.15618296628034,-2.65360846536125,-1.60306037636905,-1.06485179814047,-1.93191853955927,-1.8253538790306,4.52028671647443,-1.84069517669295,5.48110443997864,-1.18347604037243,3.88168420413583,4.61681453075851,3.23037847489061,4.04977704525125,3.62304739455748,3.06730805842778,6.65939140582856,3.32679958661106,4.21678862895666,5.3886571320641,4.05318650587751,5.28542117281349,4.74400152395041,3.47082618807113,5.13018494818793,5.34468656337349,5.29707383980829,3.44440271279382,4.09606546200113,2.27250301907072,3.26433669449771,5.67070485999845,3.40608851654725,4.79195260477175,4.94508459438685,4.92960584824785,3.22990213069406,3.59777377428902
